    82156	2021-06-04 11:20:21	1	0	1	0
    85104	2021-06-04 11:20:27	1	0	1	0
    89095	2021-06-05 08:49:23	1	0	15	0
    19117	2021-06-05 09:06:04	1	0	15	0
    19117	2021-06-05 09:06:06	1	0	15	0
    19117	2021-06-05 12:23:07	1	0	1	0
    19117	2021-06-05 13:01:28	1	0	1	0
    19117	2021-06-05 14:14:55	1	0	15	0
    19117	2021-06-05 14:14:57	1	0	15	0
    89095	2021-06-05 14:27:02	1	0	15	0
    89095	2021-06-05 14:27:18	1	0	15	0
    89095	2021-06-05 14:27:37	1	0	15	0
    89095	2021-06-05 14:27:40	1	0	15	0
    19117	2021-06-05 14:27:51	1	0	1	0
    19117	2021-06-05 16:24:58	1	0	1	0
    82157	2021-06-06 08:52:45	1	0	15	0
    82157	2021-06-06 08:52:47	1	0	15	0
    85104	2021-06-06 08:55:58	1	0	15	0
    86094	2021-06-06 09:23:08	1	0	1	0
