    93044	2018-01-19 10:30:06	1	4	1	0
    93044	2018-01-19 15:46:51	1	1	1	0
    82156	2018-01-19 15:47:04	1	0	1	0
    93044	2018-01-24 11:24:08	1	0	1	0
    91066	2018-01-24 11:32:03	1	0	1	0
    93044	2018-01-24 11:36:03	1	0	1	0
    59021	2018-01-24 11:37:26	1	0	1	0
    74002	2018-01-24 11:38:19	1	0	1	0
    72063	2018-01-24 11:40:02	1	0	1	0
    92062	2018-01-24 11:42:47	1	0	1	0
    55021	2018-01-24 11:44:56	1	0	1	0
    74065	2018-01-24 11:46:12	1	0	1	0
    74002	2018-01-24 12:15:01	1	0	1	0
    74065	2018-01-24 12:22:25	1	0	1	0
    74065	2018-01-24 12:36:22	1	0	1	0
    93044	2018-01-24 12:59:52	1	1	1	0
    94023	2018-01-24 13:00:55	1	1	1	0
    93044	2018-01-24 13:05:55	1	1	1	0
    93044	2018-01-24 13:18:21	1	1	15	0
    93044	2018-01-24 13:18:23	1	1	15	0
    85134	2018-01-24 13:20:38	1	1	15	0
    85134	2018-01-24 13:20:41	1	1	15	0
    85134	2018-01-24 13:20:48	1	1	15	0
    93044	2018-01-24 13:31:17	1	1	1	0
    55021	2018-01-24 14:27:38	1	1	1	0
    84127	2018-01-24 14:41:03	1	1	1	0
    84127	2018-01-24 14:41:09	1	1	1	0
    69058	2018-01-24 14:47:50	1	0	1	0
    64024	2018-01-24 14:49:32	1	1	15	0
    64024	2018-01-24 14:49:45	1	1	1	0
    85078	2018-01-24 14:55:53	1	0	1	0
    86171	2018-01-24 14:58:45	1	0	1	0
    74013	2018-01-24 14:59:22	1	0	1	0
    90016	2018-01-24 15:03:46	1	0	1	0
    83158	2018-01-24 15:04:09	1	0	1	0
    71085	2018-01-24 15:04:34	1	0	1	0
    90069	2018-01-24 15:05:06	1	0	1	0
    93026	2018-01-24 15:05:15	1	0	1	0
    91066	2018-01-24 15:05:33	1	0	1	0
    91066	2018-01-24 15:05:36	1	0	1	0
    85130	2018-01-24 15:05:44	1	0	1	0
    73037	2018-01-24 15:05:45	1	0	1	0
    89034	2018-01-24 15:05:54	1	0	1	0
    71039	2018-01-24 15:06:00	1	0	1	0
    83170	2018-01-24 15:06:06	1	0	1	0
    71126	2018-01-24 15:06:14	1	0	1	0
    72106	2018-01-24 15:06:20	1	0	1	0
    80117	2018-01-24 15:06:34	1	0	1	0
    80117	2018-01-24 15:06:36	1	0	1	0
    85134	2018-01-24 15:06:42	1	0	1	0
    70095	2018-01-24 15:11:25	1	0	1	0
    85160	2018-01-24 15:14:24	1	0	1	0
    72037	2018-01-24 15:35:19	1	0	1	0
    78120	2018-01-24 15:37:53	1	0	15	0
    78120	2018-01-24 15:37:55	1	0	15	0
    70085	2018-01-24 15:54:40	1	0	1	0
    73037	2018-01-24 16:02:06	1	0	1	0
    73037	2018-01-24 16:02:09	1	0	1	0
    92062	2018-01-24 16:17:42	1	0	1	0
    72063	2018-01-24 16:35:46	1	0	1	0
    72063	2018-01-24 16:35:54	1	0	1	0
    85133	2018-01-24 17:01:22	1	0	1	0
    69066	2018-01-24 17:01:59	1	0	1	0
    89007	2018-01-24 17:02:43	1	0	1	0
    89007	2018-01-24 17:02:48	1	0	1	0
    89007	2018-01-24 17:02:50	1	0	1	0
    75062	2018-01-24 17:03:17	1	0	1	0
    69024	2018-01-24 17:03:40	1	0	1	0
    69024	2018-01-24 17:03:44	1	0	1	0
    90031	2018-01-24 17:04:11	1	0	1	0
    93044	2018-01-24 17:04:15	1	0	1	0
    93044	2018-01-24 17:04:26	1	0	1	0
    88029	2018-01-24 17:04:32	1	0	1	0
    94022	2018-01-24 17:04:41	1	0	1	0
    88138	2018-01-24 17:06:37	1	0	1	0
    88138	2018-01-24 17:06:41	1	0	1	0
    85118	2018-01-24 17:08:19	1	0	1	0
    94023	2018-01-24 17:08:48	1	0	1	0
    77148	2018-01-24 17:08:55	1	0	1	0
    74065	2018-01-24 17:12:00	1	0	1	0
    74065	2018-01-24 17:12:07	1	0	1	0
    74002	2018-01-24 17:18:27	1	0	1	0
    59021	2018-01-24 17:18:34	1	0	1	0
    64024	2018-01-24 17:26:37	1	0	1	0
    64024	2018-01-24 17:27:08	1	0	1	0
    84127	2018-01-24 23:01:05	1	0	1	0
    84127	2018-01-24 23:01:07	1	0	1	0
    71085	2018-01-24 23:01:12	1	0	1	0
    71085	2018-01-24 23:01:16	1	0	1	0
    83158	2018-01-24 23:01:32	1	0	1	0
    83158	2018-01-24 23:01:37	1	0	1	0
    85078	2018-01-24 23:02:56	1	0	1	0
    85078	2018-01-24 23:03:03	1	0	1	0
    74013	2018-01-24 23:03:08	1	0	1	0
    86171	2018-01-24 23:03:14	1	0	1	0
    69058	2018-01-24 23:04:07	1	0	1	0
    90016	2018-01-24 23:04:37	1	0	1	0
    78120	2018-01-25 00:07:40	1	0	1	0
    78120	2018-01-25 00:07:44	1	0	1	0
    55021	2018-01-25 05:05:05	1	0	1	0
    55021	2018-01-25 05:05:09	1	0	1	0
    85134	2018-01-25 05:53:55	1	0	1	0
    80117	2018-01-25 06:30:38	1	0	1	0
    85130	2018-01-25 06:41:45	1	0	1	0
    83170	2018-01-25 06:49:45	1	0	1	0
    71039	2018-01-25 06:50:48	1	0	1	0
    91066	2018-01-25 06:51:44	1	0	1	0
    85160	2018-01-25 06:58:53	1	0	1	0
    90069	2018-01-25 06:58:56	1	0	1	0
    93041	2018-01-25 07:03:50	1	0	1	0
    71126	2018-01-25 07:04:38	1	0	1	0
    89034	2018-01-25 07:13:01	1	0	1	0
    85133	2018-01-25 07:28:46	1	0	1	0
    90031	2018-01-25 07:43:28	1	0	1	0
    90031	2018-01-25 07:43:30	1	0	1	0
    88029	2018-01-25 07:48:46	1	0	1	0
    69024	2018-01-25 07:48:59	1	0	1	0
    69024	2018-01-25 07:49:06	1	0	1	0
    93044	2018-01-25 07:57:23	1	0	1	0
    92055	2018-01-25 07:57:59	1	0	1	0
    94022	2018-01-25 07:58:48	1	0	1	0
    72063	2018-01-25 07:59:48	1	0	1	0
    74002	2018-01-25 08:00:00	1	0	1	0
    73037	2018-01-25 08:00:08	1	0	1	0
    73037	2018-01-25 08:00:11	1	0	1	0
    74065	2018-01-25 08:01:26	1	0	1	0
    93044	2018-01-25 08:04:09	1	0	1	0
    88138	2018-01-25 08:04:32	1	0	1	0
    64024	2018-01-25 08:06:24	1	0	1	0
    75112	2018-01-25 08:10:06	1	0	1	0
    69066	2018-01-25 08:12:28	1	0	1	0
    59021	2018-01-25 08:12:54	1	0	1	0
    72037	2018-01-25 08:20:09	1	0	1	0
    85118	2018-01-25 08:26:47	1	0	1	0
    93044	2018-01-25 08:35:26	1	0	1	0
    78110	2018-01-25 08:37:58	1	0	15	0
    78110	2018-01-25 08:38:01	1	0	15	0
    70085	2018-01-25 09:32:57	1	0	1	0
    70085	2018-01-25 09:33:05	1	0	1	0
    82102	2018-01-25 10:08:09	1	0	1	0
    82102	2018-01-25 10:08:47	1	0	1	0
    93052	2018-01-25 12:01:39	1	0	1	0
    94022	2018-01-25 12:02:09	1	0	1	0
    83151	2018-01-25 12:05:28	1	0	1	0
    83151	2018-01-25 12:05:32	1	0	1	0
    90031	2018-01-25 12:05:40	1	0	1	0
    90031	2018-01-25 12:05:42	1	0	1	0
    59021	2018-01-25 12:06:50	1	0	1	0
    92055	2018-01-25 12:08:07	1	0	1	0
    60050	2018-01-25 12:08:29	1	0	1	0
    60050	2018-01-25 12:08:30	1	0	1	0
    85133	2018-01-25 12:08:51	1	0	1	0
    85134	2018-01-25 12:10:18	1	0	1	0
    61047	2018-01-25 12:10:31	1	0	15	0
    61047	2018-01-25 12:10:33	1	0	15	0
    61047	2018-01-25 12:10:36	1	0	1	0
    61047	2018-01-25 12:10:42	1	0	15	0
    74002	2018-01-25 12:12:42	1	0	1	0
    88138	2018-01-25 12:17:50	1	0	1	0
    55021	2018-01-25 12:18:07	1	0	1	0
    73086	2018-01-25 12:18:13	1	0	1	0
    73086	2018-01-25 12:18:19	1	0	1	0
    88029	2018-01-25 12:18:42	1	0	1	0
    74065	2018-01-25 12:18:58	1	0	1	0
    74065	2018-01-25 12:19:02	1	0	1	0
    74065	2018-01-25 12:19:10	1	0	1	0
    93044	2018-01-25 12:22:13	1	0	1	0
    85118	2018-01-25 12:23:35	1	0	1	0
    92096	2018-01-25 12:28:21	1	0	1	0
    90031	2018-01-25 12:31:24	1	0	1	0
    90031	2018-01-25 12:31:32	1	0	1	0
    92096	2018-01-25 12:31:42	1	0	1	0
    92096	2018-01-25 12:31:47	1	0	1	0
    55021	2018-01-25 12:32:32	1	0	1	0
    73086	2018-01-25 12:32:40	1	0	1	0
    88029	2018-01-25 12:33:07	1	0	1	0
    94022	2018-01-25 12:33:21	1	0	1	0
    60050	2018-01-25 12:36:03	1	0	1	0
    93044	2018-01-25 12:38:56	1	0	1	0
    83151	2018-01-25 12:39:58	1	0	1	0
    83151	2018-01-25 12:40:02	1	0	1	0
    61047	2018-01-25 12:40:12	1	0	15	0
    61047	2018-01-25 12:40:14	1	0	15	0
    61047	2018-01-25 12:40:25	1	0	1	0
    92055	2018-01-25 12:40:44	1	0	1	0
    85118	2018-01-25 12:41:30	1	0	1	0
    93052	2018-01-25 12:41:56	1	0	1	0
    85134	2018-01-25 12:42:15	1	0	1	0
    59021	2018-01-25 12:45:48	1	0	1	0
    74065	2018-01-25 12:47:33	1	0	1	0
    74065	2018-01-25 12:47:37	1	0	1	0
    74002	2018-01-25 12:49:29	1	0	1	0
    88138	2018-01-25 12:51:47	1	0	1	0
    83164	2018-01-25 12:57:35	1	0	1	0
    61047	2018-01-25 13:00:16	1	0	15	0
    61047	2018-01-25 13:00:18	1	0	15	0
    61047	2018-01-25 13:00:21	1	0	1	0
    85133	2018-01-25 13:03:04	1	0	1	0
