    72083	2016-12-01 05:51:04	4	255	1	0
    72083	2016-12-01 05:51:07	4	255	1	0
    79060	2016-12-01 06:34:06	4	255	1	0
    79060	2016-12-01 06:34:08	4	255	1	0
    79060	2016-12-01 06:34:10	4	255	1	0
    58077	2016-12-01 06:39:37	4	255	15	0
    58077	2016-12-01 06:39:40	4	255	1	0
    65066	2016-12-01 06:39:49	4	255	1	0
    65066	2016-12-01 06:39:51	4	255	1	0
    85067	2016-12-01 06:46:16	4	255	1	0
    85067	2016-12-01 06:46:19	4	255	1	0
    86158	2016-12-01 06:46:32	4	255	1	0
    86158	2016-12-01 06:46:34	4	255	1	0
    59023	2016-12-01 06:46:38	4	255	1	0
    71087	2016-12-01 06:46:42	4	255	15	0
    71087	2016-12-01 06:46:44	4	255	15	0
    79177	2016-12-01 06:46:53	4	255	1	0
    79177	2016-12-01 06:46:54	4	255	1	0
    83061	2016-12-01 06:50:24	4	255	1	0
    83156	2016-12-01 06:51:20	4	255	1	0
    83156	2016-12-01 06:51:22	4	255	1	0
    85152	2016-12-01 07:03:14	4	255	1	0
    85152	2016-12-01 07:03:19	4	255	1	0
    66067	2016-12-01 07:03:21	4	255	15	0
    66067	2016-12-01 07:03:23	4	255	1	0
    66067	2016-12-01 07:03:25	4	255	1	0
    74130	2016-12-01 07:03:31	4	255	1	0
    74130	2016-12-01 07:03:33	4	255	1	0
    74130	2016-12-01 07:03:36	4	255	1	0
    75060	2016-12-01 07:03:43	4	255	1	0
    79172	2016-12-01 07:12:37	4	255	1	0
    79172	2016-12-01 07:12:38	4	255	1	0
    79172	2016-12-01 07:12:40	4	255	1	0
    76102	2016-12-01 07:14:57	4	255	1	0
    76102	2016-12-01 07:14:59	4	255	1	0
    76102	2016-12-01 07:15:01	4	255	1	0
    74004	2016-12-01 07:23:03	4	255	1	0
    59074	2016-12-01 07:23:11	4	255	1	0
    84089	2016-12-01 07:23:14	4	255	1	0
    68056	2016-12-01 07:23:18	4	255	1	0
    68056	2016-12-01 07:23:21	4	255	1	0
    64037	2016-12-01 07:26:54	4	255	15	0
    64037	2016-12-01 07:26:56	4	255	15	0
    64037	2016-12-01 07:26:58	4	255	15	0
    94041	2016-12-01 07:27:13	4	255	1	0
    94041	2016-12-01 07:27:15	4	255	1	0
